datasheet_id,project_code,trap_unique_id,location_name,site,utm_easting,utm_northing,latitude,longitude,trap_style,trapping_year,trapping_month,season,start_datetime,end_datetime,elapsed_time_hours,target,prev_capture,usgs_id,cam_name,bait,trap_condition,foil_crush,comments,observers,doi_id,tegu_mass_g,tegu_svl_mm,tegu_tl_mm,sex,tail_regen,proof2_questions,source_file,source_sheet,source_year,row_number
,TEGUTRAP2019,0,111.47,C-111N,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9743
,TEGUTRAP2019,0,111.48,C-111N,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9744
,TEGUTRAP2019,0,111.49,C-111N,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9745
,TEGUTRAP2019,0,111.50,C-111N,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9746
,TEGUTRAP2019,0,111.51.1,C-111N,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9747
,TEGUTRAP2019,0,111.52,C-111N,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9748
,TEGUTRAP2019,0,111.53,C-111N,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9749
,TEGUTRAP2019,0,111.54,C-111N,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9750
,TEGUTRAP2019,0,111.55,C-111N,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9751
,TEGUTRAP2019,0,111.56,C-111N,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9752
,TEGUTRAP2019,1,111.57,C-111N,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9753
,TEGUTRAP2019,0,11E.01,C-111EE,,,,,XS2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9754
,TEGUTRAP2019,0,11E.02,C-111EE,,,,,SM,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9755
,TEGUTRAP2019,1,11E.03,C-111EE,,,,,XS2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9756
,TEGUTRAP2019,0,11E.04,C-111EE,,,,,SM,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9757
,TEGUTRAP2019,1,11E.05,C-111EE,,,,,XS2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9758
,TEGUTRAP2019,1,11E.06,C-111EE,,,,,SM,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9759
,TEGUTRAP2019,0,11E.07,C-111EE,,,,,XS2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9760
,TEGUTRAP2019,0,11E.08,C-111EE,,,,,SM,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9761
,TEGUTRAP2019,0,11E.09,C-111EE,,,,,XS2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9762
,TEGUTRAP2019,0,11E.10,C-111EE,,,,,SM,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9763
,TEGUTRAP2019,1,11E.11,C-111EW,,,,,XS2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9764
,TEGUTRAP2019,0,11E.12,C-111EW,,,,,SM,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9765
,TEGUTRAP2019,0,11E.13,C-111EW,,,,,XS2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9766
,TEGUTRAP2019,0,11E.14,C-111EW,,,,,SM,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9767
,TEGUTRAP2019,0,11E.15,C-111EW,,,,,XS2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9768
,TEGUTRAP2019,0,11E.16,C-111EW,,,,,SM,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9769
,TEGUTRAP2019,0,11E.17,C-111EW,,,,,XS2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9770
,TEGUTRAP2019,1,11E.18,C-111EW,,,,,SM,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9771
,TEGUTRAP2019,0,11E.19,C-111EW,,,,,XS2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9772
,TEGUTRAP2019,0,11E.20,C-111EW,,,,,SM,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9773
,TEGUTRAP2019,0,31W.01,L-31WS,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9774
,TEGUTRAP2019,0,31W.01.3,L-31WS,,,,,XS2D,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9775
,TEGUTRAP2019,0,31W.02,L-31WS,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9776
,TEGUTRAP2019,0,31W.02.1,L-31WS,,,,,M2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9777
,TEGUTRAP2019,0,31W.03,L-31WS,,,,,M2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9778
,TEGUTRAP2019,0,31W.04,L-31WS,,,,,M2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9779
,TEGUTRAP2019,0,31W.04.1,L-31WS,,,,,XS2D,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9780
,TEGUTRAP2019,0,31W.05,L-31WS,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9781
,TEGUTRAP2019,0,31W.06,L-31WN,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9782
,TEGUTRAP2019,0,31W.06.1,L-31WN,,,,,M2D,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9783
,TEGUTRAP2019,0,31W.07,L-31WN,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9784
,TEGUTRAP2019,0,31W.07.1,L-31WN,,,,,XS2D,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9785
,TEGUTRAP2019,0,31W.08,L-31WN,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9786
,TEGUTRAP2019,0,31W.09,L-31WN,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9787
,TEGUTRAP2019,0,31W.10,L-31WN,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9788
,TEGUTRAP2019,0,31W.11,L-31WN,,,,,M2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9789
,TEGUTRAP2019,0,31W.12,L-31WN,,,,,M2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9790
,TEGUTRAP2019,0,31W.13,L-31WN,,,,,M2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9791
,TEGUTRAP2019,0,ARO.01,AERO,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9792
,TEGUTRAP2019,0,ARO.02,AERO,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9793
,TEGUTRAP2019,0,ARO.03,AERO,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9794
,TEGUTRAP2019,0,ARO.04,AERO,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9795
,TEGUTRAP2019,0,ARO.05,AERO,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9796
,TEGUTRAP2019,0,ARO.06,AERO,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9797
,TEGUTRAP2019,0,ARO.07,AERO,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9798
,TEGUTRAP2019,0,ARO.08,AERO,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9799
,TEGUTRAP2019,0,ARO.09,AERO,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9800
,TEGUTRAP2019,0,ARO.10,AERO,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9801
,TEGUTRAP2019,0,ENP.01,EVER,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9802
,TEGUTRAP2019,0,ENP.02,EVER,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9803
,TEGUTRAP2019,0,ENP.03,EVER,,,,,XS2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9804
,TEGUTRAP2019,0,ENP.04,EVER,,,,,XS2DM2,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9805
,TEGUTRAP2019,0,ENP.05,EVER,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9806
,TEGUTRAP2019,0,ENP.06,EVER,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9807
,TEGUTRAP2019,0,RR17,EVER,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9808
,TEGUTRAP2019,0,RR18,EVER,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9809
,TEGUTRAP2019,0,RR19,EVER,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9810
,TEGUTRAP2019,0,RR20,EVER,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9811
,TEGUTRAP2019,0,RR21,EVER,,,,,SL,,,,,2019-06-28T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC; RFB,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9812
,TEGUTRAP2019,0,RR17,EVER,,,,,SL,,,,,2019-06-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9813
,TEGUTRAP2019,0,RR18,EVER,,,,,SL,,,,,2019-06-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9814
,TEGUTRAP2019,0,RR19,EVER,,,,,SL,,,,,2019-06-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9815
,TEGUTRAP2019,0,RR20,EVER,,,,,SL,,,,,2019-06-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9816
,TEGUTRAP2019,0,RR21,EVER,,,,,SL,,,,,2019-06-29T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9817
,TEGUTRAP2019,0,RR17,EVER,,,,,SL,,,,,2019-06-30T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9818
,TEGUTRAP2019,0,RR18,EVER,,,,,SL,,,,,2019-06-30T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9819
,TEGUTRAP2019,0,RR19,EVER,,,,,SL,,,,,2019-06-30T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9820
,TEGUTRAP2019,0,RR20,EVER,,,,,SL,,,,,2019-06-30T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9821
,TEGUTRAP2019,0,RR21,EVER,,,,,SL,,,,,2019-06-30T00:00:00Z,24,,,,NA,1,1,NA,NA,MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9822
,TEGUTRAP2019,0,110.01,C-110E,,,,,SL,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9823
,TEGUTRAP2019,0,110.02,C-110E,,,,,SL,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9824
,TEGUTRAP2019,0,110.03,C-110E,,,,,SL,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9825
,TEGUTRAP2019,0,110.04,C-110E,,,,,SL,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9826
,TEGUTRAP2019,0,111.02,C-111SW,,,,,SM,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9827
,TEGUTRAP2019,0,111.03,C-111SW,,,,,XS2DM2,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9828
,TEGUTRAP2019,0,111.04,C-111SW,,,,,SM,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9829
,TEGUTRAP2019,0,111.05,C-111SW,,,,,XS2DM2,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9830
,TEGUTRAP2019,0,111.06,C-111SW,,,,,SM,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9831
,TEGUTRAP2019,0,111.07,C-111SW,,,,,XS2DM2,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9832
,TEGUTRAP2019,0,111.08,C-111SW,,,,,SM,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9833
,TEGUTRAP2019,0,111.09,C-111SW,,,,,XS2DM2,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9834
,TEGUTRAP2019,0,111.10,C-111SW,,,,,SM,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9835
,TEGUTRAP2019,0,111.11,C-111SW,,,,,XS2DM2,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9836
,TEGUTRAP2019,0,111.12,C-111SW,,,,,SM,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9837
,TEGUTRAP2019,0,111.13,C-111SW,,,,,XS2DM2,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9838
,TEGUTRAP2019,0,111.14,C-111SW,,,,,SM,,,,,2019-07-01T00:00:00Z,0,,,,NA,0,0,NA,Damaged,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9839
,TEGUTRAP2019,0,111.15,C-111SW,,,,,XS2DM2,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9840
,TEGUTRAP2019,0,111.16,C-111SW,,,,,SM,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9841
,TEGUTRAP2019,0,111.17,C-111SW,,,,,XS2DM2,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9842
,TEGUTRAP2019,0,111.18,C-111SW,,,,,SM,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9843
,TEGUTRAP2019,0,111.19,C-111SE,,,,,SL,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9844
,TEGUTRAP2019,0,111.20,C-111SE,,,,,SL,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9845
,TEGUTRAP2019,0,111.21,C-111SE,,,,,SL,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9846
,TEGUTRAP2019,0,111.22,C-111SE,,,,,SL,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9847
,TEGUTRAP2019,0,111.23,C-111SE,,,,,SL,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9848
,TEGUTRAP2019,0,111.25,C-111SE,,,,,XS2DM2,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9849
,TEGUTRAP2019,0,111.25.1,C-111SW,,,,,XS2DM2,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9850
,TEGUTRAP2019,0,111.26,C-111SE,,,,,SM,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9851
,TEGUTRAP2019,0,111.27,C-111SE,,,,,XS2DM2,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9852
,TEGUTRAP2019,0,111.28,C-111SE,,,,,SM,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9853
,TEGUTRAP2019,0,111.29,C-111SE,,,,,XS2DM2,,,,,2019-07-01T00:00:00Z,0,,,,NA,1,1,NA,NA,RFB; MJC,,,,,,,,2019 TRAP DATABASE.xlsx,LIVE TEGUTRAP2019,2019,9854
